Invoice_ID,Vendor_ID,Invoice_Date,Due_Date,Invoice_Amount,Tax_Amount,Total_Amount,Payment_Status,Payment_Date,Processing_Days,Approval_Level,Approved_By,Vendor_Reliability_Score,Transaction_Type,Invoice_Frequency,Avg_Invoice_Amount,Deviation_From_Avg,Fraud_Flag
INV_770333,V982,2023-05-13,2023-04-27,90812.0,13713.65,104386.29,1,2023-05-03,3.0,2,Tom Brown,10.0,invoice,28,40870,77.81,No
INV_104913,V991,2023-04-10,2023-03-17,85317.0,5177.62,98536.1,paid,2023-02-27,12.0,4,jane,2.0,Invoice,7,40958,99.88,no
INV_451395,V442,2023-11-16,2023-04-01,52445.0,3472.63,56296.59,paid,2023-11-09,3.0,5,Jane Doe,9.0,invoice,11,15736,-8.12,0
INV_779643,V993,2023-02-10,2023-02-06,65287.0,9976.3,70890.54,Paid,2023-05-05,23.0,4,Tom Brown,10.0,Adjustment,19,15850,53.88,0
INV_724205,V521,2023-04-15,2023-06-07,56172.0,7893.73,59075.54,Paid,2023-06-11,9.0,4,jane,8.0,,9,45324,22.33,yes
INV_134899,V945,2023-12-16,2023-02-09,67213.0,8012.19,76141.68,0,2023-12-17,10.0,4,Jane Doe,6.0,Credit,15,12136,-45.23,1
INV_149689,V384,2023-09-21,2023-12-19,14866.0,1379.66,16514.52,,2023-04-04,4.0,5,jane,10.0,Adjustment,37,43818,-29.66,1
INV_129190,V363,2023-08-05,2023-03-08,8083.0,1326.06,8526.63,0,2023-08-27,0.0,4,jane,3.0,Adjustment,35,42065,-39.29,Yes
INV_823237,V374,2023-09-16,2023-05-10,81319.0,9133.06,90585.67,Approved,2023-05-03,18.0,4,Mike Johnson,6.0,Credit,16,42122,70.25,Low
INV_314915,V779,2023-07-18,2023-12-03,30417.0,1926.61,35851.63,1,2023-08-23,13.0,1,Mike Johnson,,Credit,14,14417,5.63,0
INV_349779,V322,2023-02-06,2023-10-28,31584.0,2419.62,35340.82,N,2023-06-11,,2,jane,9.0,Debit Note,43,3985,78.33,0
INV_758217,V461,2023-12-07,2023-05-13,,11665.27,105012.75,1,2023-12-14,17.0,3,,6.0,Credit,36,39072,21.06,1
INV_713676,V127,2023-07-17,2023-03-23,77429.0,,88986.77,Y,2023-01-16,20.0,5,Jane Doe,7.0,Adjustment,23,12455,69.3,Low
INV_580736,V309,2023-03-07,2023-08-15,81842.0,8571.3,93384.21,Approved,2023-03-23,17.0,2,JANE,9.0,invoice,49,26447,-24.22,Low
INV_878938,V268,2023-03-28,2023-01-27,72789.0,7721.79,82958.06,Pending,2023-03-17,22.0,4,jane,7.0,Debit Note,9,26466,54.54,1
INV_877992,V870,2023-12-19,2023-08-27,,11905.36,105113.41,Paid,2023-01-01,19.0,1,,5.0,invoice,13,49010,82.77,TRUE
INV_114229,V812,2023-12-04,2023-10-01,63594.0,5118.68,68966.03,paid,2023-02-27,25.0,3,Sarah Williams,,Credit Note,41,11862,-10.74,
INV_503525,V481,2023-12-03,2023-01-13,75533.0,10901.38,82665.71,Y,2023-12-18,23.0,3,Mike Johnson,6.0,Credit,30,11139,51.6,TRUE
INV_217767,V629,2023-03-03,2023-12-22,83941.0,8603.86,96501.57,Paid,2023-01-02,17.0,3,John Smith,10.0,invoice,29,44137,51.06,yes
INV_362799,V398,2023-12-06,2023-06-10,1987.0,224.31,2163.34,Approved,2023-04-02,29.0,5,Sarah Williams,5.0,Debit Note,35,45524,59.31,0
INV_101976,V672,2023-07-22,2023-08-02,45105.0,6889.36,51594.01,Y,2023-07-01,23.0,1,Sarah Williams,5.0,,24,14655,-47.08,High
INV_401713,V800,2023-12-12,2023-04-11,22757.0,1606.42,25833.74,Y,2023-01-11,28.0,1,,3.0,Adjustment,32,29889,35.85,1
INV_534759,V992,2023-03-21,2023-05-27,69396.0,6168.55,77616.31,,2023-01-22,5.0,5,John Smith,8.0,Credit Note,34,33368,48.97,No
INV_230945,V681,2023-01-04,2023-07-18,75736.0,5633.83,88619.38,Paid,2023-09-01,7.0,1,John Smith,4.0,Invoice,46,18871,8.2,
INV_834620,V774,2023-02-19,2023-08-13,30076.0,,32213.83,paid,2023-07-04,24.0,2,jane,9.0,Debit Note,19,18323,6.96,yes
INV_509148,V479,2023-11-14,2023-04-01,49383.0,2779.63,56217.36,Y,2023-04-07,-5.0,3,john,,,3,5266,2.26,Yes
INV_331225,V230,2023-09-07,2023-02-22,16416.0,1955.92,17848.01,1,2023-09-10,20.0,5,jane,7.0,Credit Note,41,45617,46.4,
INV_481479,V635,2023-12-10,2023-11-17,60172.0,7287.91,68871.75,Pending,2023-11-05,6.0,5,john,4.0,invoice,3,22515,81.63,1
INV_132688,V200,2023-03-18,2023-01-17,15271.0,1654.07,17481.13,Pending,2023-07-16,17.0,3,jane,7.0,Adjustment,19,45861,29.2,High
INV_906566,V133,2023-02-17,2023-05-21,60553.0,3905.53,65971.3,,2023-07-09,17.0,2,Sarah Williams,9.0,Credit Note,41,28505,34.12,yes
INV_530786,V289,2023-08-15,2023-12-05,99293.0,12266.25,111337.04,N,2023-09-10,5.0,5,Tom Brown,4.0,,29,25285,6.89,0
INV_609004,V791,2023-12-12,2023-08-23,12977.0,2081.06,14882.79,Rejected,2023-09-19,13.0,5,Tom Brown,9.0,Invoice,26,49701,-12.55,1
INV_945902,V672,2023-11-12,2023-05-03,91114.0,11506.09,102437.5,Rejected,2023-01-20,12.0,5,Sarah Williams,7.0,,21,38851,-0.88,0
INV_376502,V767,2023-08-21,2023-07-15,73365.0,10239.72,86073.04,N,2023-07-27,,4,Mike Johnson,3.0,invoice,9,31869,56.67,0
INV_592502,V229,2023-09-27,2023-06-28,13021.0,2167.68,14972.74,1,2023-03-10,0.0,3,jane,8.0,Invoice,7,30052,25.47,1
INV_701423,V280,2023-10-14,2023-12-10,39525.0,5254.94,46496.8,Pending,2023-10-04,19.0,1,john,10.0,Adjustment,32,33769,-37.85,Low
INV_644815,,2023-08-12,2023-05-01,2849.0,238.65,2999.02,pending,2023-08-04,24.0,2,Sarah Williams,,Adjustment,20,12440,-19.75,yes
INV_514304,V165,2023-06-05,2023-11-05,-1000.0,4673.89,46520.27,1,2023-09-23,25.0,1,john smith,1.0,invoice,23,44657,39.32,TRUE
INV_604619,V375,2023-01-12,2023-07-18,82469.0,,87254.57,paid,2023-11-17,11.0,2,Mike Johnson,1.0,Adjustment,11,30955,-39.23,yes
INV_636754,V786,2023-09-13,2023-10-13,68684.0,8830.55,74139.03,paid,2023-05-09,29.0,1,John Smith,6.0,Debit Note,29,9418,77.6,Yes
INV_135626,V263,2023-10-05,2023-08-28,8353.0,1426.75,9501.01,0,2023-07-02,14.0,2,Mike Johnson,5.0,Debit Note,4,15177,44.55,TRUE
INV_478857,V980,2023-04-06,2023-02-16,6996.0,1110.08,7934.25,Paid,2023-12-08,30.0,5,Jane Doe,1.0,Credit,49,5631,36.24,1
INV_621929,V358,2023-11-03,2023-02-16,29039.0,4643.3,30710.42,Pending,2023-08-02,30.0,4,,1.0,invoice,1,34521,33.72,
INV_660124,V391,2023-03-28,2023-08-19,84674.0,14347.5,99400.21,N,2023-11-10,4.0,1,John Smith,1.0,Adjustment,42,2452,-16.26,High
INV_386269,V689,2023-09-24,2023-09-25,53639.0,4986.16,62346.47,Y,2023-11-14,25.0,2,Sarah Williams,3.0,Credit Note,33,6900,-20.63,0
INV_275341,V156,2023-06-22,2023-04-21,27394.0,4186.17,28925.32,0,2023-02-02,22.0,2,John Smith,9.0,invoice,8,19035,49.64,
INV_269466,V630,2023-12-16,2023-07-22,7200.0,365.42,7649.67,Paid,2023-07-25,5.0,2,jane,8.0,Credit Note,22,11689,17.31,1
INV_473231,V645,2023-03-07,2023-12-13,71192.0,12260.98,82325.86,Paid,2023-07-05,21.0,4,,8.0,Adjustment,41,33425,39.93,FALSE
INV_280217,V154,2023-10-01,2023-05-28,34504.0,5277.52,37178.41,N,2023-08-18,12.0,3,Mike Johnson,1.0,Adjustment,6,29642,76.47,
INV_692078,V636,2023-12-23,2023-07-25,99192.0,11824.55,114856.43,Paid,2023-05-14,2.0,3,,5.0,Debit Note,30,32689,-38.38,
INV_787161,V490,2023-03-23,2023-11-11,96236.0,9420.19,108240.38,Paid,2023-05-04,28.0,4,Tom Brown,6.0,invoice,48,47628,9.86,1
INV_953869,V635,2023-01-02,2023-02-13,10744.0,1274.41,12136.09,paid,2023-02-10,21.0,2,Jane Doe,6.0,Invoice,30,26824,66.05,High
INV_827525,V901,2023-12-01,2023-01-27,91089.0,6512.15,98182.31,N,2023-02-05,13.0,4,,2.0,Invoice,45,34209,-14.86,FALSE
INV_714082,V330,2023-09-23,2023-01-03,10352.0,1007.78,11741.25,1,2023-09-11,28.0,4,Jane Doe,1.0,Invoice,41,6787,30.12,Y
INV_389601,V362,2023-09-13,2023-07-16,18237.0,2021.8,20676.51,Paid,2023-03-07,18.0,4,Sarah Williams,7.0,invoice,10,36291,67.26,no
INV_998351,V482,2023-07-17,2023-03-17,34289.0,2077.07,36713.87,1,2023-03-18,1.0,2,Tom Brown,5.0,Credit,8,30492,-38.09,TRUE 
INV_519131,V153,2023-08-10,2023-04-20,14488.0,1314.22,15477.67,pending,2023-06-04,13.0,5,,10.0,Credit Note,36,28784,-47.01,0
INV_650723,V358,2023-01-14,2023-11-08,35538.0,2630.79,38399.15,pending,2023-05-01,3.0,5,Jane Doe,9.0,Invoice,42,20416,-6.47,0
INV_457207,V906,2023-06-28,2023-04-14,,14921.93,113391.08,Approved,2023-08-15,14.0,4,John Smith,6.0,Credit Note,37,8511,-4.16,Low
INV_680998,V125,2023-11-08,2023-07-10,42933.0,3894.13,48791.67,0,2023-06-28,-1.0,2,Tom Brown,10.0,,47,48867,14.1,1
INV_145317,V211,2023-06-05,2023-03-20,10247.0,620.95,11115.38,Approved ,2023-11-25,23.0,4,Tom Brown,10.0,,50,26735,4.28,TRUE
INV_303999,V180,2023-05-28,2023-10-16,,11332.63,101196.88,Rejected,2023-08-23,30.0,5,Sarah Williams,9.0,Credit,39,31702,70.6,0
INV_220981,V987,2023-09-18,2023-01-14,86273.0,11189.83,93688.49,1,2023-10-03,12.0,2,Jane Doe,5.0,Credit,33,9739,-39.51,TRUE
INV_760172,V,2023-09-13,2023-04-09,71533.0,6693.77,78496.35,,2023-05-26,12.0,2,,1.0,Adjustment,3,41514,24.13,0
INV_194756,V304,2023-10-04,2023-05-13,7284.0,1119.7,7874.74,1,2023-03-18,14.0,3,John Smith,4.0,Debit Note,27,34388,92.45,TRUE
INV_599860,V336,2023-13-45,2023-03-19,60437.0,4644.27,63796.36,Approved ,2023-03-03,5.0,4,Jane Doe,8.0,Debit Note,24,41620,97.46,yes
INV_175391,V140,2023-01-07,2023-08-21,84287.0,11806.65,98232.32,Pending,2023-01-06,20.0,5,john,2.0,Invoice,45,29440,66.72,No
INV_297202,V791,2023-05-25,2023-03-01,10710.0,883.73,12604.69,0,2023-11-17,17.0,4,Tom Brown,10.0,Credit,30,3565,66.29,0
INV_592854,V277,2023-08-12,2023-10-24,11265.0,1607.12,12124.02,Approved,2023-03-14,18.0,5,Jane Doe,8.0,,3,47247,-1.87,0
INV_544488,V212,2023-06-16,2023-05-16,67399.0,10761.33,77488.51,Approved ,2023-07-16,13.0,2,John Smith,4.0,Invoice,3,2951,55.38,1
INV_350584,V915,2023-07-21,2023-04-09,15366.0,1585.92,16320.6,pending,2023-09-01,25.0,1,Sarah Williams,8.0,invoice,32,21388,-17.14,TRUE
INV_613965,V838,2023-07-25,2023-02-07,14858.0,1726.9,17097.24,Rejected,2023-10-08,2.0,2,Sarah Williams,6.0,invoice,28,22544,4.08,FALSE 
INV_963908,V820,2023-03-09,2023-11-24,70277.0,11497.41,75118.71,Pending,2023-07-04,17.0,1,jane,3.0,Credit,45,33605,86.39,
INV_488304,V860,2023-06-14,2023-07-08,37499.0,4383.25,42778.15,Rejected,2023-08-28,24.0,2,Mike Johnson,2.0,Credit Note,41,15694,-43.35,FALSE
INV_738842,V269,2023-05-10,2023-03-22,56754.0,3965.63,66553.15,Rejected ,2023-10-14,26.0,3,Mike Johnson,9.0,Adjustment,37,31992,37.52,no
INV_865152,,2023-07-12,2023-11-04,44980.0,2874.32,51192.24,pending,2023-12-20,,4,,6.0,Invoice,3,14619,69.14,Yes
INV_503159,V673,2023-12-21,2023-03-27,76075.0,6128.8,86658.28,Approved,2023-08-24,30.0,1,,10.0,Invoice,25,683,31.27,Low
INV_461928,V263,2023-04-18,2023-04-28,14596.0,914.05,15743.89,1,2023-10-03,12.0,4,John Smith,1.0,Credit Note,35,4361,72.87,yes
INV_967092,V586,2023-04-05,2023-07-03,6655.0,674.21,7315.57,pending,2023-07-18,18.0,3,,10.0,,20,26191,32.45,no
INV_590494,V488,2023-01-26,2023-11-06,1572.0,113.21,1772.74,,2023-03-28,5.0,3,john,8.0,invoice,37,33687,85.04,1
INV_830502,V730,2023-02-01,2023-02-03,86504.0,14766.86,93906.0,Approved,2023-03-06,10.0,2,Mike Johnson,1.0,Debit Note,15,28942,-26.39,Yes
INV_885749,V596,2023-10-06,2023-01-21,80906.0,14108.82,87495.15,,2023-12-13,8.0,2,jane,10.0,Credit,28,39418,-24.01,0
INV_147505,V449,2023-10-15,2023-10-28,,8671.78,82324.6,Y,2023-08-22,18.0,3,John Smith,10.0,Adjustment,8,14929,81.46,1
INV_311482,V753,2023-07-01,2023-12-16,43844.0,3965.75,49414.74,Y,2023-09-15,0.0,2,john,8.0,Debit Note,42,48917,-5.63,Low
INV_724356,V525,2023-12-09,2023-11-02,78690.0,13267.78,89568.11,Rejected,2023-08-08,7.0,1,Jane Doe,2.0,,30,12181,72.94,yes
INV_270996,V145,2023-06-27,2023-08-02,82151.0,5907.71,87404.57,1,2023-12-13,16.0,2,jane,1.0,Credit Note,35,40028,50.07,No 
INV_564082,V619,2023-07-23,2023-08-06,83880.0,8980.6,91934.17,Approved ,2023-09-10,11.0,2,Tom Brown,7.0,invoice,46,15092,-4.22,1
INV_878211,V636,2023-03-21,2023-04-24,28884.0,4500.49,31866.59,Approved,2023-01-22,10.0,3,Jane Doe,10.0,Adjustment,17,9540,76.31,TRUE
INV_606195,V116,2023-06-24,2023-09-17,15787.0,1608.82,16631.03,1,2023-02-24,24.0,5,Mike Johnson,6.0,Invoice,41,46410,-37.6,1
INV_304545,V752,2023-10-14,2023-06-07,533.0,77.03,624.58,Rejected,2023-12-18,6.0,1,jane,6.0,Credit,15,46925,73.22,
INV_195477,V998,2023-08-01,2023-01-03,58166.0,8435.4,61433.7,Rejected ,2023-06-05,10.0,3,jane,7.0,Invoice,33,37488,-45.58,yes
INV_357674,V402,2023-02-26,2023-07-25,29691.0,5316.25,32524.36,pending,2023-06-21,19.0,2,jane,4.0,invoice,49,1111,71.98,Low
INV_517825,V234,2023-11-19,2023-06-02,24452.0,1415.63,26188.48,paid,2023-06-05,,5,john,4.0,Invoice,11,4419,31.23,
INV_257184,V251,2023-05-16,2023-02-05,91125.0,9912.17,102902.71,0,2023-03-16,3.0,4,Mike Johnson,5.0,Invoice,39,35476,55.51,FALSE
INV_145383,V423,2023-04-07,2023-07-09,54533.0,5010.38,61087.89,,2023-12-27,30.0,2,Jane Doe,9.0,Adjustment,34,25531,-0.71,no
INV_607615,V542,2023-07-16,2023-02-05,59433.0,6820.55,64410.87,Paid,2023-07-20,21.0,1,john,4.0,,5,11508,-33.8,
INV_172014,V370,2023-02-26,2023-05-20,67907.0,9635.42,78695.1,Approved ,2023-07-21,,5,Tom Brown,8.0,,25,22070,-0.23,FALSE
INV_442210,V181,2023-03-28,2023-08-08,62529.0,9721.79,72455.35,Paid,2023-10-12,21.0,2,john,2.0,,24,3866,39.35,
INV_972397,V306,2023-10-26,2023-08-25,38619.0,5612.54,40755.21,Pending,2023-10-22,12.0,1,John Smith,1.0,Adjustment,14,34116,25.97,
INV_528033,V903,2023-09-26,2023-02-07,33298.0,5417.5,35407.69,Paid,2023-09-08,29.0,3,John Smith,9.0,Adjustment,35,39347,50.19,0
INV_137108,V821,2023-12-20,2023-07-06,71604.0,7024.57,80790.97,Paid,2023-11-24,1.0,1,jane,5.0,Adjustment,7,46237,84.62,0
INV_754332,V582,2023-08-06,2023-04-13,N/A,523.15,8746.41,0,2023-12-05,17.0,4,John Smith,5.0,Credit,5,8536,-44.8,Yes
INV_862861,V438,2023-01-10,2023-11-04,64880.0,3848.06,71979.19,,2023-02-22,13.0,2,Tom Brown,3.0,Credit,43,6802,6.19,Y
INV_636048,V708,32/01/2023,2023-03-17,20372.0,3140.36,23937.02,Rejected,2023-12-01,11.0,3,jane,7.0,Adjustment,21,13707,-11.2,TRUE
INV_804000,V833,2023-09-22,2023-12-16,13300.0,920.98,14069.29,,2023-03-20,0.0,1,,4.0,Credit Note,8,26301,7.0,TRUE
INV_530492,V998,2023-12-03,2023-06-27,47374.0,7016.58,49792.21,Approved,2023-10-07,15.0,5,Jane Doe,9.0,Adjustment,38,27466,20.46,0
INV_418690,V423,TBD,2023-04-25,31670.0,,37298.09,Y,2023-12-17,8.0,1,,7.0,Credit,15,22340,3.64,
INV_742837,V754,2023-06-09,2023-07-22,8138.0,1255.53,8979.13,Paid,2023-02-11,1.0,4,Tom Brown,9.0,,11,29571,91.43,0
INV_749096,V913,2023-07-12,2023-03-18,17796.0,2357.1,20311.57,Y,2023-05-04,4.0,2,John Smith,9.0,,12,29446,-8.28,High
INV_203342,V657,2023-10-18,2023-06-13,25763.0,1754.2,27383.3,Pending,2023-07-12,17.0,5,jane,10.0,Debit Note,4,8459,-30.57,yes
INV_358276,V561,2023-08-17,2023-05-26,48777.0,6750.32,53568.91,N,2023-03-27,19.0,1,Sarah Williams,1.0,Credit,14,39140,-48.47,FALSE
INV_263701,V577,2023-08-02,2023-09-10,76095.0,5235.11,80333.98,Rejected,2023-07-01,26.0,4,Tom Brown,9.0,Credit Note,34,363,14.57,High
INV_578073,V747,2023-09-09,2023-08-23,46309.0,4314.13,51642.09,Rejected,2023-05-13,23.0,4,Mike Johnson,2.0,Adjustment,22,41325,20.72,0
INV_513697,V353,2023-12-10,2023-06-06,68197.0,7015.49,76098.75,1,2023-10-12,20.0,5,john,4.0,Credit,34,14558,-15.25,0
INV_376659,V590,2023-08-13,2023-09-01,93617.0,9235.62,104002.12,,2023-03-08,19.0,4,,8.0,,47,5913,31.31,1
INV_880553,V979,2023-01-24,2023-08-11,7960.0,454.9,9073.83,0,2023-08-11,18.0,4,Mike Johnson,3.0,,5,29964,25.96,yes
INV_769622,V526,2023-07-07,2023-08-09,9657.0,1089.3,10649.13,Rejected,2023-07-14,28.0,2,Jane Doe,9.0,Debit Note,47,3009,62.19,no
INV_459790,V853,2023-02-22,2023-05-14,66483.0,11073.18,72184.84,Y,2023-08-06,18.0,4,jane,4.0,Invoice,35,8259,-30.72,High
INV_373951,V888,2023-10-10,2023-03-19,52412.0,5590.06,61000.82,,2023-10-05,30.0,1,Sarah Williams,5.0,Credit Note,27,36425,-20.07,Yes
INV_821241,V590,2023-09-07,2023-10-08,66158.0,5993.78,77759.95,1,2023-04-12,23.0,1,Tom Brown,5.0,,10,44358,45.86,FALSE
INV_490849,V726,2023-05-17,2023-09-17,5824.0,389.61,6397.58,N,2023-02-06,11.0,1,John Smith,3.0,Adjustment,11,21534,71.01,FALSE
INV_319706,V879,2023-01-25,2023-07-27,26444.0,3846.9,30001.97,Rejected ,2023-07-23,17.0,3,Mike Johnson,3.0,Credit ,36,49651,-47.86,1
INV_655077,V245,2023-03-12,2023-08-06,72772.0,6218.19,82040.18,,2023-06-19,15.0,3,,7.0,Debit Note,2,49913,75.35,
INV_888099,V885,2023-01-17,2023-07-27,62000.0,8871.73,65162.53,Approved ,2023-08-03,0.0,1,John ,9.0,Debit Note,37,5133,-37.66,No
INV_315338,V633,2023-01-28,2023-03-01,67173.0,9342.57,74012.37,Rejected,2023-04-19,14.0,4,jane,2.0,Credit Note,8,41492,67.95,TRUE
INV_425703,V643,2023-09-06,2023-10-15,1777.0,237.81,1907.68,Paid,2023-04-21,13.0,3,john,1.0,Invoice,20,18218,6.11,No
INV_919397,V456,2023-03-27,2023-08-11,54767.0,5293.42,62444.01,Rejected ,2023-08-06,0.0,1,jane,8.0,,30,2729,58.14,No
INV_430232,V366,2023-06-14,2023-10-01,N/A,11179.37,97160.67,,2023-05-09,21.0,5,jane,2.0,Credit,20,48285,14.47,Low
INV_921608,V635,2023-04-05,2023-12-24,52457.0,7413.53,56981.47,N,2023-10-19,21.0,2,john,10.0,Adjustment,31,29327,60.02,yes
INV_772840,V335,2023-05-15,2023-07-06,86977.0,5407.67,97518.16,0,2023-12-08,11.0,1,Sarah Williams,6.0,invoice,15,986,-38.76,FALSE
INV_257223,V706,2023-12-25,2023-10-10,Negotiable,5093.72,97374.61,Pending,2023-09-09,3.0,3,,9.0,Adjustment,10,7164,26.38,0
INV_741226,V173,2023-09-17,2023-07-12,32567.0,4651.33,38009.56,,2023-05-10,8.0,3,Tom Brown,10.0,invoice,22,49871,29.26,Yes
INV_483683,V671,2023-12-25,2023-11-07,13652.0,723.25,15504.84,Rejected,2023-06-14,16.0,1,jane,7.0,Credit,16,6262,24.92,
INV_865390,V229,2023-02-24,2023-12-08,85203.0,8933.13,95019.95,Rejected ,2023-01-18,11.0,1,Sarah Williams,2.0,Credit,46,31252,-9.34,High
INV_105663,V465,2023-06-02,2023-05-25,97226.0,7864.3,104904.18,pending,2023-12-19,1.0,5,,1.0,Debit Note,26,8460,84.21,1
INV_166267,V242,2023-02-24,2023-12-14,98901.0,,114560.95,,2023-03-03,9.0,3,jane,7.0,Debit Note,19,34408,20.09,yes
INV_964029,V614,2023-08-14,2023-11-19,96453.0,15851.47,105162.49,Rejected,2023-12-18,5.0,3,Mike Johnson,5.0,,6,4160,54.43,0
INV_404868,V510,2023-11-05,2023-10-23,4231.0,213.57,4865.24,,2023-07-17,4.0,3,john,3.0,invoice,39,43859,-37.81,Yes
INV_873141,V382,2023-12-27,2023-09-07,67876.0,4813.11,73795.69,Pending,2023-02-23,5.0,4,jane,9.0,Adjustment,25,42025,88.35,TRUE
INV_990343,V843,N/A,2023-12-16,80643.0,13009.8,89955.5,1,2023-10-17,13.0,2,Sarah Williams,4.0,,29,23609,17.14,yes
INV_406922,V841,2023-07-12,2023-09-18,60623.0,10107.25,66006.12,Paid,2023-07-14,2.0,4,Jane Doe,3.0,Debit Note,23,1770,-37.49,yes
INV_184027,V391,2023-08-10,2023-03-10,78241.0,9503.55,84919.71,1,2023-11-21,28.0,2,john,8.0,Credit,17,46645,44.24,FALSE
INV_704215,V145,2023-01-25,2023-09-16,17757.0,1172.27,18675.16,Pending,2023-07-03,8.0,5,John Smith,5.0,,49,4607,-34.46,0
INV_698401,V143,2023-02-02,2023-08-19,6748.0,1210.44,7398.99,Rejected ,2023-04-11,25.0,2,Mike Johnson,2.0,Debit Note,41,48474,-37.19,0
INV_445426,V772,2023-07-15,2023-02-11,48604.0,2553.7,55387.86,Rejected ,2023-07-22,26.0,3,jane,7.0,Debit Note,6,4938,-48.04,High
INV_564816,V155,2023-07-15,2023-08-28,7907.0,737.58,8302.95,,2023-06-07,20.0,1,john,8.0,,41,41537,83.91,yes
INV_149707,V179,2023-10-18,2023-11-13,,12424.52,98670.12,N,2023-05-15,1.0,1,John Smith,8.0,Credit,13,30858,-47.18,RISK
INV_652237,V249,2023-06-18,2023-03-26,70446.0,7606.68,77032.82,Rejected ,2023-03-07,26.0,4,Mike Johnson,7.0,Invoice,3,741,-22.75,0
INV_962950,V762,2023-04-12,2023-09-23,63826.0,,70043.89,0,2023-02-28,16.0,2,,8.0,Adjustment,16,33670,4.3,
INV_226788,V810,2023-05-02,2023-03-23,36750.0,2811.04,40341.5,,2023-06-28,15.0,1,Tom Brown,5.0,Adjustment,30,9713,24.33,FALSE
INV_775309,V815,2023-12-22,2023-09-05,55717.0,3962.76,64171.74,Approved,2023-03-23,3.0,2,jane,3.0,Adjustment,5,12380,-45.28,No
INV_987918,V859,2023-12-08,2023-04-01,40490.0,6133.86,46154.8,0,2023-05-16,22.0,4,Jane Doe,5.0,Invoice,21,42991,99.12,TRUE
INV_389093,V739,2023-12-07,2023-09-08,33763.0,5115.35,37969.26,Pending,2023-02-15,0.0,5,john,3.0,,35,42414,-30.34,
INV_415184,V785,2023-08-04,2023-05-13,39677.0,6145.66,46803.86,Approved ,2023-11-23,14.0,1,Jane Doe,5.0,Credit,32,43972,38.48,Low
INV_557574,V144,2023-03-07,2023-11-19,94423.0,8905.93,104321.42,Approved ,2023-02-05,27.0,1,john,6.0,invoice,15,22612,85.25,0
INV_993283,V319,2023-08-16,2023-11-22,53021.0,4533.35,57605.72,pending,2023-01-25,4.0,4,Jane Doe,3.0,,28,6789,44.27,High
INV_329848,V443,2023-04-24,2023-07-12,57040.0,8710.19,63119.48,Paid,2023-05-28,3.0,2,John Smith,6.0,invoice,31,6885,71.2,High
INV_978865,V120,2023-10-18,2023-05-02,22052.0,,25104.62,Approved ,2023-01-24,14.0,2,john,5.0,Adjustment,10,3250,62.91,0
INV_520535,V354,2023-12-21,2023-07-09,67293.0,4410.28,70892.5,pending,2023-04-28,25.0,2,,2.0,Credit,34,27903,-45.01,yes
INV_688476,V783,2023-06-22,2023-06-04,36377.0,2200.81,40808.3,Approved,2023-09-03,1.0,3,Jane Doe,1.0,Debit Note,1,9003,56.1,
INV_886974,V737,2023-10-15,2023-07-13,4945.0,338.74,5670.6,Rejected,2023-08-20,22.0,5,Sarah Williams,4.0,invoice,11,42480,2.8,TRUE
INV_820035,V451,2023-12-10,2023-06-24,53127.0,2734.12,59003.03,paid,2023-03-28,13.0,3,Jane Doe,8.0,invoice,32,34098,58.85,0
INV_114797,V904,2023-07-21,2023-07-01,2228.0,124.24,2436.5,,2023-04-24,14.0,5,Jane Doe,10.0,invoice,18,37696,97.06,Yes
INV_404049,V503,2023-06-25,2023-06-13,50771.0,2718.26,55340.49,Approved ,2023-04-09,4.0,4,Mike Johnson,1.0,Debit Note,46,28569,22.97,No
INV_493470,V610,2023-03-18,2023-04-07,22964.0,2756.02,26560.4,pending,2023-02-26,12.0,1,Mike Johnson,4.0,Debit Note,18,8697,82.32,yes
INV_265947,V441,2023-01-15,2023-02-16,42714.0,7147.91,48295.64,N,2023-06-07,27.0,3,Mike Johnson,2.0,Adjustment,41,312,38.44,1
INV_647703,V598,2023-05-03,2023-01-28,39513.0,5070.63,44022.49,Rejected,2023-10-25,24.0,4,,2.0,Credit Note,1,47950,57.89,yes
INV_242074,V380,2023-05-26,2023-05-06,56014.0,6667.39,61282.11,Paid,2023-10-11,15.0,2,jane,7.0,Invoice,28,40230,48.51,FALSE 
INV_125630,V232,2023-05-09,2023-01-10,79805.0,13616.6,85893.13,Paid,2023-10-01,25.0,4,,8.0,Invoice,43,36620,-23.92,High
INV_678567,V850,2023-01-04,2023-02-11,13015.0,2030.92,14145.36,Y,2023-04-07,8.0,2,john,10.0,Adjustment,38,3692,-40.9,
INV_908360,V584,2023-09-01,2023-05-11,41320.0,6574.97,44425.92,Approved,2023-01-09,5.0,2,Mike Johnson,1.0,,30,2215,-49.68,0
INV_912534,V697,2023-11-11,2023-05-20,96872.0,17255.92,102290.98,pending,2023-02-10,7.0,1,,7.0,Adjustment,20,4034,-41.4,0
INV_447235,V218,2023-12-19,2023-04-14,83780.0,7040.66,96204.72,pending,2023-08-02,10.0,1,Mike Johnson,10.0,,8,3242,34.92,FALSE
INV_549883,V674,2023-07-21,2023-11-04,31767.0,3191.79,34497.72,N,2023-09-07,8.0,5,Jane Doe,3.0,Credit Note,3,26132,26.2,0
INV_508091,V203,2023-08-08,2023-02-22,85820.0,13384.58,97362.18,pending,2023-01-03,10.0,1,Sarah Williams,7.0,Debit Note,50,39347,24.94,1
